Date,Closing price
31/05/2022,57500.0
30/05/2022,58200.0
27/05/2022,57600.0
26/05/2022,56800.0
25/05/2022,56300.0
24/05/2022,56000.0
23/05/2022,56100.0
20/05/2022,55600.0
19/05/2022,56100.0
18/05/2022,56100.0
17/05/2022,54900.0
16/05/2022,54000.0
13/05/2022,53900.0
12/05/2022,56400.0
11/05/2022,57800.0
10/05/2022,57000.0
09/05/2022,57000.0
06/05/2022,58400.0
05/05/2022,58500.0
04/05/2022,58000.0
29/04/2022,58900.0
28/04/2022,58900.0
27/04/2022,59400.0
26/04/2022,58000.0
25/04/2022,57500.0
22/04/2022,56500.0
21/04/2022,60500.0
20/04/2022,60200.0
19/04/2022,62300.0
18/04/2022,60700.0
15/04/2022,60800.0
14/04/2022,60000.0
13/04/2022,60400.0
12/04/2022,60000.0
08/04/2022,60500.0
07/04/2022,60500.0
06/04/2022,61000.0
05/04/2022,61200.0
04/04/2022,61200.0
01/04/2022,60600.0
31/03/2022,59900.0
30/03/2022,59600.0
29/03/2022,59500.0
28/03/2022,59500.0
25/03/2022,59600.0
24/03/2022,59600.0
23/03/2022,59600.0
22/03/2022,59000.0
21/03/2022,58900.0
18/03/2022,58900.0
17/03/2022,58800.0
16/03/2022,58100.0
15/03/2022,59000.0
14/03/2022,59000.0
11/03/2022,59700.0
10/03/2022,60800.0
09/03/2022,59900.0
08/03/2022,57300.0
07/03/2022,59300.0
04/03/2022,61200.0
03/03/2022,61300.0
02/03/2022,58900.0
01/03/2022,60000.0
28/02/2022,60200.0
25/02/2022,60200.0
24/02/2022,60000.0
23/02/2022,60700.0
22/02/2022,60900.0
21/02/2022,61700.0
18/02/2022,60800.0
17/02/2022,61000.0
16/02/2022,60500.0
15/02/2022,59500.0
14/02/2022,61000.0
11/02/2022,59500.0
10/02/2022,59500.0
09/02/2022,59300.0
08/02/2022,59000.0
07/02/2022,58000.0
28/01/2022,56800.0
27/01/2022,56300.0
26/01/2022,56500.0
25/01/2022,57000.0
24/01/2022,57100.0
21/01/2022,58000.0
20/01/2022,57900.0
19/01/2022,57600.0
18/01/2022,57900.0
17/01/2022,57900.0
14/01/2022,60400.0
13/01/2022,59900.0
12/01/2022,59800.0
11/01/2022,59800.0
10/01/2022,59500.0
07/01/2022,59700.0
06/01/2022,60000.0
05/01/2022,59800.0
04/01/2022,59800.0
31/12/2021,60300.0
30/12/2021,60400.0
29/12/2021,60400.0
28/12/2021,59600.0
27/12/2021,60200.0
24/12/2021,60000.0
23/12/2021,60400.0
22/12/2021,59400.0
21/12/2021,59800.0
20/12/2021,60300.0
17/12/2021,61300.0
16/12/2021,61300.0
15/12/2021,61100.0
14/12/2021,60700.0
13/12/2021,61200.0
10/12/2021,61700.0
09/12/2021,60000.0
08/12/2021,59900.0
07/12/2021,59700.0
06/12/2021,59600.0
03/12/2021,60300.0
02/12/2021,60800.0
01/12/2021,60300.0
30/11/2021,60400.0
