Date,Closing price
31/05/2022,59800.0
30/05/2022,59300.0
27/05/2022,59300.0
26/05/2022,59300.0
25/05/2022,57100.0
24/05/2022,56000.0
23/05/2022,55400.0
20/05/2022,54800.0
19/05/2022,54900.0
18/05/2022,55400.0
17/05/2022,54000.0
16/05/2022,53000.0
13/05/2022,53300.0
12/05/2022,54500.0
11/05/2022,55600.0
10/05/2022,56600.0
09/05/2022,55500.0
06/05/2022,58500.0
05/05/2022,59600.0
04/05/2022,60700.0
29/04/2022,61600.0
28/04/2022,61500.0
27/04/2022,60100.0
26/04/2022,60000.0
25/04/2022,58900.0
22/04/2022,62400.0
21/04/2022,62800.0
20/04/2022,62800.0
19/04/2022,63400.0
18/04/2022,63200.0
15/04/2022,63800.0
14/04/2022,63200.0
13/04/2022,61800.0
12/04/2022,61300.0
08/04/2022,61700.0
07/04/2022,63600.0
06/04/2022,63300.0
05/04/2022,63500.0
04/04/2022,64599.99999999999
01/04/2022,65200.0
31/03/2022,61400.0
30/03/2022,60500.0
29/03/2022,60700.0
28/03/2022,60500.0
25/03/2022,61800.0
24/03/2022,61000.0
23/03/2022,59600.0
22/03/2022,59100.0
21/03/2022,59100.0
18/03/2022,59200.0
17/03/2022,59900.0
16/03/2022,59800.0
15/03/2022,60000.0
14/03/2022,59000.0
11/03/2022,59800.0
10/03/2022,61000.0
09/03/2022,61500.0
08/03/2022,59800.0
07/03/2022,60700.0
04/03/2022,62500.0
03/03/2022,62200.0
02/03/2022,60800.0
01/03/2022,63300.0
28/02/2022,64099.99999999999
25/02/2022,64300.0
24/02/2022,64099.99999999999
23/02/2022,65500.0
22/02/2022,64200.0
21/02/2022,63300.0
18/02/2022,61500.0
17/02/2022,59300.0
16/02/2022,59000.0
15/02/2022,58900.0
14/02/2022,58800.0
11/02/2022,60000.0
10/02/2022,60500.0
09/02/2022,60600.0
08/02/2022,60000.0
07/02/2022,62400.0
28/01/2022,61500.0
27/01/2022,59600.0
26/01/2022,59000.0
25/01/2022,57100.0
24/01/2022,57300.0
21/01/2022,57600.0
