Date,Closing price
31/05/2022,25200.0
30/05/2022,24000.0
27/05/2022,23750.0
26/05/2022,23900.0
25/05/2022,23850.0
24/05/2022,23700.0
23/05/2022,24000.0
20/05/2022,24300.0
19/05/2022,24300.0
18/05/2022,24400.0
17/05/2022,24000.0
16/05/2022,24000.0
13/05/2022,23800.0
12/05/2022,25900.0
11/05/2022,26000.0
10/05/2022,25500.0
09/05/2022,25000.0
06/05/2022,25000.0
05/05/2022,23750.0
04/05/2022,23800.0
29/04/2022,23200.0
28/04/2022,23100.0
27/04/2022,22600.0
26/04/2022,22600.0
25/04/2022,22600.0
22/04/2022,22750.0
21/04/2022,22750.0
20/04/2022,22750.0
19/04/2022,22600.0
18/04/2022,22800.0
15/04/2022,23500.0
14/04/2022,23000.0
13/04/2022,23150.0
12/04/2022,23500.0
08/04/2022,23750.0
07/04/2022,23800.0
06/04/2022,23850.0
05/04/2022,23950.0
04/04/2022,23900.0
01/04/2022,23450.0
31/03/2022,23000.0
30/03/2022,22700.0
29/03/2022,22750.0
28/03/2022,22950.0
25/03/2022,22700.0
24/03/2022,22650.0
23/03/2022,22650.0
22/03/2022,22550.0
21/03/2022,22500.0
18/03/2022,22500.0
17/03/2022,22400.0
16/03/2022,22450.0
15/03/2022,22300.0
14/03/2022,22300.0
11/03/2022,22200.0
10/03/2022,22200.0
09/03/2022,22150.0
08/03/2022,22100.0
07/03/2022,22300.0
04/03/2022,22200.0
03/03/2022,22150.0
02/03/2022,22350.0
01/03/2022,22200.0
28/02/2022,22150.0
25/02/2022,22150.0
24/02/2022,22150.0
23/02/2022,22150.0
22/02/2022,22100.0
21/02/2022,22250.0
18/02/2022,22500.0
17/02/2022,22500.0
16/02/2022,22050.0
15/02/2022,22200.0
14/02/2022,22200.0
11/02/2022,22300.0
10/02/2022,22350.0
09/02/2022,21800.0
08/02/2022,22000.0
07/02/2022,22000.0
28/01/2022,22000.0
27/01/2022,22000.0
26/01/2022,22000.0
25/01/2022,22100.0
24/01/2022,21800.0
21/01/2022,22400.0
20/01/2022,22300.0
19/01/2022,22000.0
18/01/2022,21900.0
17/01/2022,21800.0
14/01/2022,22100.0
13/01/2022,22250.0
12/01/2022,22300.0
11/01/2022,22200.0
10/01/2022,22650.0
07/01/2022,22600.0
06/01/2022,22650.0
05/01/2022,22950.0
04/01/2022,22950.0
31/12/2021,22750.0
30/12/2021,22900.0
29/12/2021,22900.0
28/12/2021,22800.0
27/12/2021,22700.0
24/12/2021,22800.0
23/12/2021,22700.0
22/12/2021,23000.0
21/12/2021,22900.0
20/12/2021,22900.0
17/12/2021,22850.0
16/12/2021,23000.0
15/12/2021,22800.0
14/12/2021,22700.0
13/12/2021,22700.0
10/12/2021,22650.0
09/12/2021,22700.0
08/12/2021,22500.0
07/12/2021,21800.0
06/12/2021,21800.0
03/12/2021,22000.0
02/12/2021,22300.0
01/12/2021,21350.0
30/11/2021,21400.0
29/11/2021,21400.0
26/11/2021,21400.0
25/11/2021,21500.0
24/11/2021,21500.0
23/11/2021,21600.0
22/11/2021,21400.0
19/11/2021,21500.0
18/11/2021,21500.0
17/11/2021,21500.0
16/11/2021,21500.0
15/11/2021,21450.0
12/11/2021,21450.0
11/11/2021,21350.0
10/11/2021,21400.0
09/11/2021,21500.0
08/11/2021,21500.0
05/11/2021,21350.0
04/11/2021,21350.0
03/11/2021,21350.0
02/11/2021,21350.0
01/11/2021,21400.0
29/10/2021,21200.0
28/10/2021,21200.0
27/10/2021,21100.0
26/10/2021,20750.0
25/10/2021,20750.0
22/10/2021,20750.0
21/10/2021,20700.0
20/10/2021,20800.0
19/10/2021,21000.0
18/10/2021,20700.0
15/10/2021,20500.0
14/10/2021,20200.0
13/10/2021,20200.0
12/10/2021,20300.0
11/10/2021,20300.0
08/10/2021,20100.0
07/10/2021,20600.0
06/10/2021,21400.0
05/10/2021,20950.0
04/10/2021,20700.0
01/10/2021,19350.0
30/09/2021,19200.0
29/09/2021,19200.0
28/09/2021,19100.0
27/09/2021,19100.0
24/09/2021,19200.0
23/09/2021,19200.0
22/09/2021,19250.0
21/09/2021,19200.0
