Date,Closing price
31/05/2022,37250.0
30/05/2022,37800.0
27/05/2022,37950.0
26/05/2022,37750.0
25/05/2022,36950.0
24/05/2022,35100.0
23/05/2022,34500.0
20/05/2022,37000.0
19/05/2022,37250.0
18/05/2022,36950.0
17/05/2022,35050.0
16/05/2022,32800.0
13/05/2022,35200.0
12/05/2022,37800.0
11/05/2022,40600.0
10/05/2022,41200.0
09/05/2022,41850.0
06/05/2022,45000.0
05/05/2022,47800.0
04/05/2022,46400.0
29/04/2022,49600.0
28/04/2022,47900.0
27/04/2022,46850.0
26/04/2022,46000.0
25/04/2022,46600.0
22/04/2022,50100.0
21/04/2022,51700.0
20/04/2022,50000.0
19/04/2022,50300.0
18/04/2022,54000.0
15/04/2022,58000.0
14/04/2022,58000.0
13/04/2022,58700.0
12/04/2022,57200.0
08/04/2022,61400.0
07/04/2022,60700.0
06/04/2022,62600.0
05/04/2022,60500.0
04/04/2022,61500.0
01/04/2022,57500.0
31/03/2022,55000.0
30/03/2022,56800.0
29/03/2022,58800.0
28/03/2022,57300.0
25/03/2022,53800.0
24/03/2022,52300.0
23/03/2022,52700.0
22/03/2022,53000.0
21/03/2022,52700.0
18/03/2022,52000.0
17/03/2022,51500.0
16/03/2022,50700.0
15/03/2022,50500.0
14/03/2022,49850.0
11/03/2022,52500.0
10/03/2022,55000.0
09/03/2022,56100.0
08/03/2022,56200.0
07/03/2022,57200.0
04/03/2022,57700.0
03/03/2022,58000.0
02/03/2022,55900.0
01/03/2022,57300.0
28/02/2022,57100.0
25/02/2022,58100.0
24/02/2022,57900.0
23/02/2022,58600.0
22/02/2022,56300.0
21/02/2022,57400.0
18/02/2022,54100.0
17/02/2022,52900.0
16/02/2022,53500.0
15/02/2022,52800.0
14/02/2022,53500.0
11/02/2022,54100.0
10/02/2022,54000.0
09/02/2022,55000.0
08/02/2022,53900.0
07/02/2022,53000.0
28/01/2022,49600.0
27/01/2022,48450.0
26/01/2022,45300.0
25/01/2022,46600.0
